time,position,velocity,energy
1332,-98.9733,-4.7299,4909.04
1332.5,-88.6322,43.3045,4865.48
1333,-56.5909,80.7365,4860.45
1333.5,-10.6941,98.4013,4898.59
1334,37.8209,91.9741,4944.83
1334.5,77.0761,63.0284,4956.65
1335,97.4603,18.6512,4923.19
1335.5,93.9829,-30.2925,4875.21
1336,67.4952,-71.8196,4856.82
1336.5,24.4823,-95.7627,4884.93
1337,-24.5247,-96.2597,4933.7
1337.5,-67.5273,-73.189,4958.28
1338,-93.9967,-32.1991,4936.09
1338.5,-97.4525,16.6742,4887.51
1339,-77.0486,61.4652,4857.22
1339.5,-37.7804,91.2073,4873.07
1340,10.7377,98.6187,4920.47
1340.5,56.6269,81.8848,4955.86
1341,88.6518,45.1026,4946.69
1341.5,98.9716,-2.72222,4901.4
1342,85.0598,-49.8806,4861.62
1342.5,50.3224,-84.8264,4863.93
1343,3.26424,-99.0038,4906.21
1343.5,-44.5931,-88.9416,4949.58
1344,-81.5324,-57.1034,4954.17
1344.5,-98.5098,-11.2843,4915.76
1345,-91.3686,37.2976,4869.67
1345.5,-61.8571,76.7478,4858.26
1346,-17.2009,97.4074,4892.03
1346.5,31.6668,94.2183,4939.93
1347,72.7813,67.9613,4957.92
1347.5,96.0764,25.0649,4929.46
1348,95.8486,-23.9681,4880.71
1348.5,72.1538,-67.133,4856.5
1349,30.7932,-93.8613,4879.09
1349.5,-18.1066,-97.6092,4927.7
1350,-62.5733,-77.4589,4957.65
1350.5,-91.7199,-38.3439,4941.4
1351,-98.4102,10.1589,4893.89
1351.5,-81.0063,56.1745,4858.8
1352,-43.7692,88.4367,4868.39
1352.5,4.1841,99.0464,4913.85
1353,51.113,85.4061,4953.37
1353.5,85.5277,50.8554,4950.63
1354,99.0022,3.85358,4908.14
1354.5,88.2375,-44.0918,4864.97
1355,55.8692,-81.2419,4860.81
1355.5,9.82218,-98.5012,4899.48
1356,-38.6297,-91.644,4945.43
1356.5,-77.6236,-62.3491,4956.42
1357,-97.6126,-17.789,4922.33
1357.5,-93.7026,31.1265,4874.52
1358,-66.851,72.4211,4856.93
1358.5,-23.6319,95.9845,4885.75
1359,25.3731,96.0476,4934.47
1359.5,68.1659,72.5948,4958.3
1360,94.2693,31.3683,4935.34
1360.5,97.2923,-17.5382,4886.69
1361,76.4947,-62.1508,4857.08
1361.5,36.9686,-91.5467,4873.74
1362,-11.6088,-98.5288,4921.34
1362.5,-57.3439,-81.3876,4956.13
1363,-89.0392,-44.3198,4946.11
1363.5,-98.9346,3.59892,4900.5
1364,-84.6074,50.6365,4861.23
1364.5,-49.5653,85.2766,4864.41
1365,-2.38794,99.0379,4907.11
1365.5,45.3741,88.5513,4950.07
1366,82.027,56.3843,4953.81
1366.5,98.5968,10.4124,4914.87
1367,91.0267,-38.1088,4869.07
1367.5,61.17,-77.2996,4858.5
1368,16.3369,-97.5648,4892.9
1368.5,-32.4962,-93.9428,4940.62
1369,-73.373,-67.3202,4957.8
1369.5,-96.2855,-24.2153,4928.64
1370,-95.624,24.8183,4879.95
1370.5,-71.5504,67.7756,4856.5
1371,-29.9588,94.139,4879.84
1371.5,18.9678,97.4539,4928.52
1372,63.2504,76.9087,4957.78
1372.5,92.0471,37.5336,4940.72
1373,98.3075,-11.0311,4893.02
1373.5,80.4988,-56.8949,4858.54
1374,42.9811,-88.8289,4868.98
1374.5,-5.05981,-99.0145,4914.74
1375,-51.8619,-84.9579,4953.75
1375.5,-85.9664,-50.1006,4950.15
1376,-99.0233,-2.97696,4907.24
1376.5,-87.8359,44.8756,4864.48
1377,-55.1432,81.741,4861.18
1377.5,-8.94946,98.5934,4900.37
1378,39.4354,91.3067,4946.03
1378.5,78.1651,61.6649,4956.17
1379,97.7572,16.9254,4921.47
1379.5,93.415,-31.958,4873.84
1380,66.2015,-73.017,4857.06
1380.5,22.7796,-96.1989,4886.57
1381,-26.2195,-95.8279,4935.22
1381.5,-68.7992,-71.9949,4958.3
1382,-94.5345,-30.5351,4934.58
1382.5,-97.1244,18.4008,4885.87
1383,-75.9348,62.8316,4856.95
1383.5,-36.1538,91.8789,4874.42
1384,12.4789,98.4311,4922.21
1384.5,58.0564,80.884,4956.38
1385,89.4196,43.5336,4945.52
1385.5,98.8898,-4.47534,4899.61
1386,84.1483,-51.3885,4860.86
1386.5,48.8044,-85.72,4864.9
1387,1.51144,-99.0643,4908.01
1387.5,-46.1516,-88.1541,4950.56
1388,-82.5151,-55.6608,4953.43
1388.5,-98.676,-9.53972,4913.98
1389,-90.6776,38.917,4868.48
1389.5,-60.4782,77.8455,4858.76
1390,-15.4716,97.7147,4893.76
1390.5,33.323,93.6599,4941.3
1391,73.959,66.6739,4957.67
1391.5,96.4872,23.3638,4927.82
1392,95.392,-25.6665,4879.2
1392.5,70.9415,-68.4128,4856.5
1393,29.122,-94.4093,4880.6
1393.5,-19.8275,-97.291,4929.34
1394,-63.9225,-76.3526,4957.9
1394.5,-92.3671,-36.7203,4940.04
1395,-98.197,11.9023,4892.16
1395.5,-79.9849,57.6109,4858.3
1396,-42.1896,89.2143,4869.58
1396.5,5.93512,98.9749,4915.63
1397,52.6067,84.503,4954.12
1397.5,86.3984,49.3419,4949.65
1398,99.0367,2.1001,4906.34
1398.5,87.4274,-45.6559,4864
1399,54.4128,-82.2337,4861.56
1399.5,8.07604,-98.6778,4901.27
1400,-40.238,-90.9622,4946.61
1400.5,-78.7004,-60.9758,4955.9
1401,-97.8942,-16.0605,4920.6
1401.5,-93.12,32.787,4873.16
1402,-65.5469,73.6071,4857.2
1402.5,-21.9256,96.4057,4887.39
1403,27.0639,95.6007,4935.98
1403.5,69.4272,71.3894,4958.29
1404,94.7922,29.6994,4933.81
1404.5,96.9489,-19.262,4885.05
1405,75.369,-63.5074,4856.84
1405.5,35.3362,-92.204,4875.11
1406,-13.3481,-98.3258,4923.07
1406.5,-58.7644,-80.374,4956.62
1407,-89.7931,-42.7439,4944.92
1407.5,-98.8373,5.3514,4898.72
1408,-83.6827,52.1365,4860.5
1408.5,-48.0397,86.1568,4865.4
1409,-0.634829,99.0829,4908.91
1409.5,46.9254,87.75,4951.03
1410,82.9967,54.9329,4953.04
1410.5,98.7475,8.66629,4913.08
1411,90.3214,-39.7221,4867.9
1411.5,59.7816,-78.3852,4859.04
1412,14.6051,-97.8568,4894.63
1412.5,-34.1472,-93.3697,4941.97
1413,-74.5391,-66.0224,4957.52
1413.5,-96.6812,-22.5105,4926.99
1414,-95.1524,26.5127,4878.45
1414.5,-70.3269,69.0447,4856.52
1415,-28.283,94.6722,4881.37
1415.5,20.6856,97.1206,4930.15
1416,64.5897,75.7905,4958.01
1416.5,92.6799,35.9042,4939.34
1417,98.0789,-12.7726,4891.3
1417.5,79.4647,-58.3223,4858.07
1418,41.3948,-89.5926,4870.19
1418.5,-6.80997,-98.9276,4916.52
1419,-53.3474,-84.0416,4954.47
1419.5,-86.8236,-48.5793,4949.14
1420,-99.0423,-1.22308,4905.44
1420.5,-87.012,46.4326,4863.54
1421,-53.6781,82.7199,4861.96
1421.5,-7.20198,98.7545,4902.16
1422,41.0375,90.6106,4947.18
1422.5,79.2295,60.282,4955.62
1423,98.0234,15.1943,4919.73
1423.5,92.8178,-33.6135,4872.5
1424,64.8871,-74.1915,4857.36
1424.5,21.0698,-96.6049,4888.22
1425,-27.9061,-95.366,4936.72
1425.5,-70.0497,-70.7782,4958.26
1426,-95.0426,-28.8614,4933.04
1426.5,-96.7658,20.1216,4884.25
1427,-74.7973,64.1782,4856.74
1427.5,-34.5159,92.5218,4875.81
1428,14.2163,98.2127,4923.92
1428.5,59.4678,79.8578,4956.84
1429,90.1595,41.9509,4944.3
1429.5,98.777,-6.22705,4897.84
1430,83.2105,-52.8804,4860.16
1430.5,47.2711,-86.5868,4865.92
1431,-0.241833,-99.0937,4909.81
1431.5,-47.6956,-87.339,4951.49
1432,-83.4718,-54.2007,4952.63
1432.5,-98.8112,-7.79217,4912.19
1433,-89.9582,40.5242,4867.34
1433.5,-59.0803,78.9188,4859.32
1434,-13.7374,97.9913,4895.51
1434.5,34.9688,93.0722,4942.62
1435,75.1135,65.3657,4957.35
1435.5,96.8677,21.6554,4926.16
1436,94.9054,-27.3568,4877.71
1436.5,69.7069,-69.6712,4856.56
1437,27.4417,-94.9276,4882.15
1437.5,-21.5421,-96.9424,4930.95
1438,-65.2517,-75.2224,4958.1
1438.5,-92.9854,-35.0853,4938.63
1439,-97.9531,13.642,4890.45
1439.5,-78.9384,59.0292,4857.85
1440,-40.5968,89.9639,4870.81
1440.5,7.68428,98.8724,4917.4
1441,54.084,83.5735,4954.8
1441.5,87.242,47.8129,4948.62
1442,99.0402,0.34596,4904.54
1442.5,86.5898,-47.2056,4863.09
1443,52.9393,-83.1997,4862.38
1443.5,6.32737,-98.8235,4903.06
1444,-41.8337,-90.2519,4947.73
1444.5,-79.7525,-59.5835,4955.32
1445,-98.145,-14.327,4918.85
1445.5,-92.5083,34.4373,4871.85
1446,-64.2222,74.7701,4857.53
1446.5,-20.2124,96.7966,4889.06
1447,28.7462,95.1239,4937.45
1447.5,70.6667,70.1615,4958.21
1448,95.2855,28.0212,4932.26
1448.5,96.5751,-20.9797,4883.45
1449,74.2198,-64.8441,4856.66
1449.5,33.6928,-92.8323,4876.52
1450,-15.0833,-98.092,4924.77
1450.5,-60.1665,-79.3353,4957.05
1451,-90.5188,-41.1546,4943.68
1451.5,-98.709,7.10221,4896.95
1452,-82.7318,53.6201,4859.83
1452.5,-46.4989,87.01,4866.44
1453,1.11848,99.0968,4910.71
1453.5,48.462,86.9212,4951.93
1454,83.9404,53.4643,4952.21
1454.5,98.8672,6.91745,4911.29
1455,89.5879,-41.323,4866.79
1455.5,58.3743,-79.4462,4859.63
1456,12.8687,-98.1181,4896.38
1456.5,-35.7876,-92.7673,4943.27
1457,-75.6819,-64.7039,4957.17
1457.5,-97.0466,-20.7986,4925.32
1458,-94.6509,28.1988,4876.99
1458.5,-69.0814,70.2922,4856.62
1459,-26.5983,95.1756,4882.94
1459.5,22.397,96.7567,4931.75
1460,65.9087,74.6484,4958.17
1460.5,93.2837,34.2636,4937.92
1461,97.8195,-14.5102,4889.6
1461.5,78.4058,-59.7314,4857.65
1462,39.7956,-90.3282,4871.44
1462.5,-8.558,-98.8096,4918.29
1463,-54.8163,-83.0989,4955.12
1463.5,-87.6536,-47.0427,4948.08
1464,-99.0303,0.531184,4903.64
1464.5,-86.1609,47.975,4862.65
1465,-52.1963,83.6729,4862.8
1465.5,-5.45225,98.8847,4903.96
1466,42.6267,89.8861,4948.28
1466.5,80.2692,58.8803,4955.01
1467,98.2589,13.4585,4917.97
1467.5,92.1915,-35.2584,4871.21
1468,63.5523,-75.3428,4857.72
1468.5,19.3534,-96.9807,4889.9
1469,-29.584,-94.8743,4938.17
1469.5,-71.2781,-69.5394,4958.15
1470,-95.5209,-27.1788,4931.47
1470.5,-96.3769,21.8361,4882.66
1471,-73.6364,65.5048,4856.6
1471.5,-32.8671,93.1356,4877.24
1472,15.9491,97.9635,4925.62
1472.5,60.8605,78.8066,4957.24
1473,90.8711,40.3551,4943.04
1473.5,98.6332,-7.97681,4896.07
1474,82.2466,-54.3557,4859.52
1474.5,45.7231,-87.4264,4866.99
1475,-1.99503,-99.0921,4911.61
1475.5,-49.2247,-86.4965,4952.36
1476,-84.4024,-52.7237,4951.78
1476.5,-98.9155,-6.04218,4910.39
1477,-89.2106,42.1186,4866.26
1477.5,-57.6639,79.9673,4859.95
1478,-11.999,98.2372,4897.27
1478.5,36.6037,92.4553,4943.9
1479,76.2445,64.037,4956.98
1479.5,97.2179,19.9402,4924.47
1480,94.3891,-29.0386,4876.27
1480.5,68.4505,-70.9077,4856.69
1481,25.7528,-95.4162,4883.73
1481.5,-23.25,-96.5635,4932.53
1482,-66.5605,-74.0686,4958.23
1482.5,-93.5746,-33.4392,4937.19
1483,-97.6784,15.3773,4888.76
1483.5,-77.8671,60.4289,4857.47
1484,-38.9912,90.6854,4872.08
1484.5,9.43104,98.739,4919.16
1485,55.5443,82.6178,4955.43
1485.5,88.0583,46.2689,4947.54
1486,99.0126,-1.40829,4902.74
1486.5,85.7252,-48.7406,4862.23
1487,51.4492,-84.1396,4863.25
1487.5,4.57671,-98.9382,4904.86
1488,-43.4163,-89.5133,4948.81
1488.5,-80.7796,-58.1724,4954.69
1489,-98.3651,-12.5889,4917.09
1489.5,-91.8675,36.0768,4870.58
1490,-62.8775,75.9097,4857.93
1490.5,-18.4929,97.1572,4890.75
1491,30.4194,94.6173,4938.88
1491.5,71.884,68.9117,4958.07
1492,95.7489,26.3342,4930.67
1492.5,96.1711,-22.6909,4881.87
1493,73.0472,-66.1604,4856.55
1493.5,32.0389,-93.4316,4877.97
1494,-16.8137,-97.8274,4926.45
1494.5,-61.5497,-78.2717,4957.41
1495,-91.2162,-39.5524,4942.39
1495.5,-98.5498,8.85079,4895.2
1496,-81.7549,55.087,4859.22
1496.5,-44.9436,87.8359,4867.54
1497,2.87143,99.0796,4912.51
1497.5,49.9835,86.0651,4952.78
1498,84.8578,51.9789,4951.33
1498.5,98.956,5.16644,4909.49
1499,88.8263,-42.911,4865.73
1499.5,56.9488,-80.4822,4860.28
1500,11.1283,-98.3487,4898.15
1500.5,-37.4168,-92.1359,4944.52
1501,-76.801,-63.3651,4956.76
1501.5,-97.3816,-19.0803,4923.62
1502,-94.1198,29.8761,4875.56
1502.5,-67.8142,71.5177,4856.78
1503,-24.9053,95.6493,4884.53
1503.5,24.1013,96.3626,4933.31
1504,67.207,73.483,4958.27
1504.5,93.8582,32.6122,4936.46
1505,97.5295,-16.2432,4887.93
1505.5,77.3223,-61.1217,4857.3
1506,38.1838,-91.0355,4872.74
1506.5,-10.3033,-98.6606,4920.04
1507,-56.2679,-82.1302,4955.72
1507.5,-88.4561,-45.4914,4946.98
1508,-98.9872,2.28528,4901.84
1508.5,-85.2828,49.5024,4861.82
1509,-50.6981,84.5997,4863.7
1509.5,-3.70082,98.9839,4905.76
1510,44.2026,89.1335,4949.32
1510.5,81.2836,57.4601,4954.35
1511,98.4636,11.7184,4916.2
1511.5,91.5363,-36.8923,4869.97
1512,62.1977,-76.4705,4858.15
1512.5,17.6309,-97.3261,4891.61
1513,-31.2525,-94.3528,4939.59
1513.5,-72.4843,-68.2787,4957.97
1514,-95.9693,-25.4876,4929.86
1514.5,-95.9577,23.5438,4881.1
1515,-72.4523,66.8108,4856.52
1515.5,-31.2081,93.7202,4878.71
1516,17.677,97.6837,4927.29
1516.5,62.2341,77.7307,4957.57
1517,91.5542,38.7466,4941.73
1517.5,98.4586,-9.72407,4894.32
1518,81.2569,-55.8139,4858.94
1518.5,44.1607,-88.2386,4868.11
1519,-3.74761,-99.0594,4913.4
1519.5,-50.7383,-85.627,4953.18
1520,-85.3066,-51.2301,4950.87
1520.5,-98.9888,-4.29029,4908.59
1521,-88.4351,43.6999,4865.22
1521.5,-56.2294,80.9908,4860.63
1522,-10.2568,98.4524,4899.04
1522.5,38.227,91.8094,4945.13
1523,77.3515,62.6882,4956.54
1523.5,97.5377,18.2188,4922.76
1524,93.8432,-30.7112,4874.86
1524.5,67.1726,-72.1221,4856.88
1525,24.0559,-95.8749,4885.34
1525.5,-24.9506,-96.1542,4934.08
1526,-67.8483,-72.8916,4958.29
1526.5,-94.1344,-31.7826,4935.71
1527,-97.3731,17.1079,4887.1
1527.5,-76.7714,61.8098,4857.15
1528,-37.3735,91.3785,4873.4
1528.5,11.1748,98.5746,4920.91
1529,56.9871,81.6361,4956
1529.5,88.847,44.7103,4946.4
1530,98.954,-3.16209,4900.95
1530.5,84.8337,-50.2603,4861.43
1531,49.943,-85.0531,4864.17
1531.5,2.82463,-99.0219,4906.66
1532,-44.9854,-88.7467,4949.83
1532.5,-81.7814,-56.7432,4953.99
1533,-98.5544,-10.847,4915.32
1533.5,-91.1979,37.705,4869.36
1534,-61.513,77.0254,4858.38
1534.5,-16.7676,97.4873,4892.47
1535,32.0832,94.081,4940.28
1535.5,73.0788,67.6403,4957.86
1536,96.1822,24.6389,4929.05
1536.5,95.7369,-24.3949,4880.33
1537,71.8518,-67.456,4856.5
1537.5,30.3749,-94.0016,4879.46
1538,-18.5389,-97.5322,4928.11
1538.5,-62.9136,-77.1836,4957.72
1539,-91.885,-37.9377,4941.06
1539.5,-98.3597,10.5966,4893.45
1540,-80.7525,56.5365,4858.67
1540.5,-43.3743,88.6343,4868.69
1541,4.62349,99.0314,4914.3
1541.5,51.4892,85.1821,4953.56
1542,85.7486,50.4772,4950.39
1542.5,99.0138,3.41381,4907.69
1543,88.0369,-44.4854,4864.72
1543.5,55.5055,-81.4931,4860.99
1544,9.38442,-98.5484,4899.93
1544.5,-39.0343,-91.4756,4945.73
1545,-77.896,-62.0064,4956.29
1545.5,-97.6861,-17.3559,4921.9
1546,-93.5592,31.544,4874.18
1546.5,-66.5258,72.7208,4857
1547,-23.2045,96.093,4886.16
1547.5,25.798,95.9383,4934.85
1548,68.4843,72.2946,4958.3
1548.5,94.4033,30.9506,4934.96
1549,97.209,-17.9712,4886.27
1549.5,76.2146,-62.493,4857.01
1550,36.5602,-91.7143,4874.08
1550.5,-12.0455,-98.4808,4921.78
1551,-57.7019,-81.1357,4956.26
1551.5,-89.2309,-43.9258,4945.82
1552,-98.9131,4.03866,4900.06
1552.5,-84.3779,51.0143,4861.05
1553,-49.184,85.4999,4864.65
1553.5,-1.94822,99.0521,4907.56
1554,45.7646,88.3529,4950.32
1554.5,82.2727,56.0219,4953.62
1555,98.6375,9.97468,4914.42
1555.5,90.8524,-38.5146,4868.77
1556,60.8235,-77.5742,4858.63
1556.5,15.9029,-97.641,4893.33
1557,-32.9113,-93.8018,4940.96
1557.5,-73.6677,-66.9966,4957.74
1558,-96.3876,-23.7884,4928.23
1558.5,-95.5085,25.2441,4879.57
1559,-71.2456,68.0959,4856.5
1559.5,-29.5393,94.2755,4880.22
1560,19.3993,97.3732,4928.93
1560.5,63.5883,76.6305,4957.85
1561,92.2086,37.1259,4940.38
1561.5,98.253,-11.4683,4892.59
1562,80.2417,-57.2547,4858.42
1562.5,42.5844,-89.0231,4869.28
1563,-5.49901,-98.9956,4915.19
1563.5,-52.2361,-84.7305,4953.94
1564,-86.184,-49.7204,4949.9
1564.5,-99.031,-2.53706,4906.79
1565,-87.6318,45.2675,4864.24
1565.5,-54.7773,81.989,4861.37
1566,-8.51134,98.6367,4900.82
1566.5,39.8384,91.1347,4946.32
1567,78.4344,61.3198,4956.04
1567.5,97.8269,16.4916,4921.04
1568,93.2679,-32.3743,4873.5
1568.5,65.8737,-73.3138,4857.13
1569,22.3513,-96.3036,4886.98
1569.5,-26.6434,-95.7149,4935.6
1570,-69.115,-71.6918,4958.3
1570.5,-94.6647,-30.1161,4934.2
1571,-97.0373,18.8331,4885.46
1571.5,-75.6517,63.1712,4856.89
1572,-35.744,92.0429,4874.76
1572.5,12.9151,98.3792,4922.64
1573,58.4122,80.6289,4956.5
1573.5,89.6079,43.1378,4945.22
1574,98.8644,-4.91491,4899.17
1574.5,83.9155,-51.7643,4860.68
1575,48.4212,-85.94,4865.15
1575.5,1.07165,-99.0746,4908.46
1576,-46.5403,-87.9522,4950.8
1576.5,-82.7575,-55.2961,4953.23
1577,-98.7128,-9.10161,4913.53
1577.5,-90.4998,39.3213,4868.19
1578,-60.1293,78.117,4858.9
1578.5,-15.037,97.7869,4894.2
1579,33.7369,93.5152,4941.64
1579.5,74.2508,66.3477,4957.6
1580,96.5855,22.936,4927.41
1580.5,95.2727,-26.0913,4878.82
1581,70.6338,-68.7305,4856.51
1581.5,28.7014,-94.5421,4880.99
1582,-20.2582,-97.2065,4929.75
1582.5,-64.2579,-76.0713,4957.96
1583,-92.525,-36.3112,4939.69
1583.5,-98.1387,12.3391,4891.73
1584,-79.7247,57.9684,4858.18
1584.5,-41.7913,89.405,4869.88
1585,6.3741,98.9521,4916.08
1585.5,52.9789,84.2723,4954.29
1586,86.6126,48.9598,4949.4
1586.5,99.0405,1.66011,4905.89
1587,87.2198,-46.046,4863.77
1587.5,54.0447,-82.4784,4861.76
1588,7.6376,-98.7173,4901.72
1588.5,-40.6395,-90.7867,4946.89
1589,-78.9666,-60.6283,4955.76
1589.5,-97.96,-15.6261,4920.16
1590,-92.9693,33.202,4872.83
1590.5,-65.2165,73.9011,4857.28
1591,-21.4964,96.5066,4887.81
1591.5,27.4867,95.4839,4936.35
1592,69.7402,71.0835,4958.27
1592.5,94.9188,29.2793,4933.43
1593,96.858,-19.6935,4884.65
1593.5,75.0829,-63.8446,4856.79
1594,34.925,-92.3643,4875.46
1594.5,-13.7838,-98.27,4923.5
1595,-59.1178,-80.1158,4956.73
1595.5,-89.9778,-42.3465,4944.61
1596,-98.808,5.79077,4898.28
1596.5,-83.4466,52.5102,4860.33
1597,-47.6546,86.3734,4865.66
1597.5,-0.195007,99.0893,4909.36
1598,47.3123,87.5447,4951.26
1598.5,83.2359,54.5661,4952.84
1599,98.7804,8.22782,4912.64
1599.5,90.1401,-40.1249,4867.62
1600,59.4303,-78.6537,4859.18
1600.5,14.1699,-97.9252,4895.07
1601,-34.5598,-93.2213,4942.3
1601.5,-74.828,-65.6936,4957.44
1602,-96.7757,-22.0817,4926.57
1602.5,-95.0294,26.9365,4878.08
1603,-70.0165,69.3597,4856.54
1603.5,-27.8612,94.8012,4881.76
1604,21.1155,97.0321,4930.55
1604.5,64.9225,75.5062,4958.06
1605,92.8341,35.4937,4938.99
1605.5,98.0167,-13.2089,4890.88
1606,79.2014,-58.6775,4857.96
1606.5,40.9948,-89.7798,4870.5
1607,-7.24869,-98.9009,4916.96
1607.5,-53.7175,-83.8076,4954.64
1608,-87.0344,-48.1952,4948.88
1608.5,-99.0422,-0.783033,4904.99
1609,-86.8011,46.8209,4863.31
1609.5,-53.308,82.9614,4862.17
1610,-6.76325,98.7901,4902.61
1610.5,41.4374,90.4315,4947.46
1611,79.4927,59.9321,4955.47
1611.5,98.0854,14.7593,4919.29
1612,92.6634,-34.0271,4872.18
1612.5,64.5542,-74.4825,4857.44
1613,20.6398,-96.702,4888.64
1613.5,-28.3279,-95.2455,4937.08
1614,-70.3599,-70.4695,4958.23
1614.5,-95.1654,-28.4402,4932.65
1615,-96.6711,20.5523,4883.85
1615.5,-74.5083,64.5129,4856.7
1616,-34.1033,92.6785,4876.17
1616.5,14.6514,98.1531,4924.35
1617,59.8189,79.5964,4956.95
1617.5,90.3406,41.5518,4943.99
1618,98.7439,-6.66618,4897.39
1618.5,82.9711,-53.252,4859.99
1619,46.8842,-86.8,4866.18
1619.5,-0.681655,-99.0962,4910.26
1620,-48.0806,-87.1302,4951.71
1620.5,-83.7077,-53.8318,4952.42
1621,-98.8403,-7.35339,4911.74
1621.5,-89.7733,40.9253,4867.07
1622,-58.7267,79.1841,4859.48
1622.5,-13.3017,98.0559,4895.95
1623,35.38,92.9201,4942.95
1623.5,75.3994,65.0343,4957.27
1624,96.9584,21.2258,4925.74
1624.5,94.7787,-27.7795,4877.35
1625,69.3938,-69.9835,4856.59
1625.5,27.0189,-95.053,4882.54
1626,-21.9712,-96.8502,4931.35
1626.5,-65.582,-74.9352,4958.14
1627,-93.136,-34.6734,4938.27
1627.5,-97.887,14.0777,4890.03
1628,-78.6719,59.382,4857.75
1628.5,-40.1952,90.1476,4871.12
1629,8.12271,98.8419,4917.85
1629.5,54.4519,83.3362,4954.97
1630,87.4494,47.4269,4948.35
1630.5,99.0362,-0.0941064,4904.09
1631,86.3755,-47.5921,4862.87
1631.5,52.5671,-83.4379,4862.59
1632,5.88838,-98.8552,4903.51
1632.5,-42.232,-90.0693,4948.01
1633,-80.0125,-59.2313,4955.17
1633.5,-98.2031,-13.8914,4918.41
1634,-92.3502,34.8496,4871.53
1634.5,-63.8868,75.0582,4857.63
1635,-19.7816,96.8899,4889.48
1635.5,29.1668,94.9996,4937.81
1636,70.9741,69.8501,4958.18
1636.5,95.4045,27.5988,4931.86
1637,96.4766,-21.4096,4883.05
1637.5,73.9278,-65.1762,4856.63
1638,33.2789,-92.9854,4876.88
1638.5,-15.5178,-98.0285,4925.2
1639,-60.5152,-79.0708,4957.15
1639.5,-90.6964,-40.7539,4943.36
1640,-98.672,7.54107,4896.51
1640.5,-82.4892,53.9897,4859.67
1641,-46.1101,87.2198,4866.71
1641.5,1.55826,99.0954,4911.16
1642,48.8451,86.709,4952.15
1642.5,84.173,53.0932,4951.99
1643,98.8924,6.47839,4910.84
1643.5,89.3995,-41.7226,4866.52
1644,58.0185,-79.7084,4859.79
1644.5,12.4325,-98.1788,4896.83
1645,-36.1974,-92.6117,4943.59
1645.5,-75.9649,-64.3699,4957.08
1646,-97.1335,-20.3682,4924.89
1646.5,-94.5205,28.6204,4876.63
1647,-68.7655,70.6017,4856.65
1647.5,-26.1744,95.2973,4883.33
1648,22.8252,96.6607,4932.14
1648.5,66.2363,74.3583,4958.2
1649,93.4305,33.8503,4937.55
1649.5,97.7497,-14.9454,4889.18
1650,78.1363,-60.0819,4857.56
1650.5,39.3924,-90.5083,4871.76
1651,-8.99609,-98.7751,4918.73
1651.5,-55.182,-82.8583,4955.28
1652,-87.8575,-46.6549,4947.81
1652.5,-99.0224,0.971239,4903.19
1653,-85.9431,48.3596,4862.44
1653.5,-51.822,83.9078,4863.02
1654,-5.01304,98.9125,4904.41
1654.5,43.0233,89.7,4948.54
1655,80.526,58.5257,4954.85
1655.5,98.3132,13.0224,4917.53
1656,92.0298,-35.6694,4870.9
1656.5,63.2144,-75.628,4857.82
1657,18.9218,-97.0702,4890.33
1657.5,-30.0034,-94.7463,4938.53
1658,-71.5828,-69.2251,4958.11
1658.5,-95.6362,-26.7553,4931.07
1659,-96.2745,22.2652,4882.26
1659.5,-73.3415,65.8344,4856.57
1660,-32.4519,93.285,4877.61
1660.5,16.383,97.8962,4926.04
1661,61.2069,78.539,4957.33
1661.5,91.0451,39.9527,4942.72
1662,98.5923,-8.41537,4895.63
1662.5,82.0007,-54.7231,4859.37
1663,45.3325,-87.6327,4867.26
1663.5,-2.43475,-99.0868,4912.06
1664,-49.6059,-86.2809,4952.57
1664.5,-84.6317,-52.3505,4951.55
1665,-98.9368,-5.60287,4909.94
1665.5,-89.0187,42.5166,4865.99
1666,-57.3057,80.2265,4860.11
1666.5,-11.5623,98.2941,4897.71
1667,37.012,92.2959,4944.21
1667.5,76.5244,63.7005,4956.87
1668,97.301,19.509,4924.04
1668.5,94.2549,-29.459,4875.91
1669,68.1319,-71.2145,4856.73
1669.5,25.3279,-95.5341,4884.13
1670,-23.6773,-96.4636,4932.93
1670.5,-66.8855,-73.7755,4958.25
1671,-93.7178,-33.0246,4936.82
1671.5,-97.6047,15.8119,4888.34
1672,-77.5945,60.7771,4857.38
1672.5,-38.5865,90.862,4872.41
1673,9.86877,98.7006,4919.6
1673.5,55.9079,82.3739,4955.58
1674,88.2588,45.8792,4947.26
1674.5,99.0008,-1.8483,4902.29
1675,85.5041,-49.1233,4862.02
1675.5,51.0729,-84.3712,4863.47
1676,4.13731,-98.9621,4905.31
1676.5,-43.8112,-89.3236,4949.07
1677,-81.0333,-57.8156,4954.52
1677.5,-98.4155,-12.1523,4916.65
1678,-91.7022,36.4863,4870.27
1678.5,-62.537,76.1918,4858.03
1679,-18.0606,97.2429,4891.18
1679.5,30.8377,94.4855,4939.24
1680,72.1859,68.5948,4958.02
1680.5,95.8604,25.9097,4930.26
1681,96.065,-23.119,4881.48
1681.5,72.7495,-66.4874,4856.53
1682,31.6224,-93.5773,4878.34
1682.5,-17.247,-97.7563,4926.87
1683,-61.8937,-78.0011,4957.5
1683.5,-91.3866,-39.1485,4942.06
1684,-98.505,9.28901,4894.76
1684.5,-81.5059,55.4522,4859.08
